semantic_id,dataset,condition,client,reservoir_n,draw_n,unique_draw_indices,duplication_rate,max_multiplicity,draw_index_sha256
cifar100_proser_fedavg__split01__seed4__d0.5,cifar100,d0.5,4,514,514,325,0.36770428015564205,5,f9bb28839d42179b44efa7307bd18069ad14f56cb6c540edb2129fc982bd6313
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,0,514,514,327,0.3638132295719845,5,42258e3a3a254bbe820529429be1c4af8d431261308dcafdbf072edc703b8997
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,1,514,514,321,0.3754863813229572,5,d332ff2e9bb1d69217683a82ec2138ec4a555c011796b1ff768a8572677ee856
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,2,514,514,326,0.36575875486381326,4,1a9352d87a17f3032c018875b510121d33d2786387e17784644288fdff68e1ce
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,3,514,514,336,0.3463035019455253,5,d22b40859100f137028f08b311ce3d96539629b1ce64a3180bf7ce1ab9a3c352
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,4,514,514,325,0.36770428015564205,5,f9bb28839d42179b44efa7307bd18069ad14f56cb6c540edb2129fc982bd6313
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,0,514,514,320,0.377431906614786,5,9c22d6052808bad454ff130aa2d3a3c01015d37ef24c934fa3192a498a31e38a
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,1,514,514,328,0.3618677042801557,5,c310b6c9390d3a7c06fd4a8822126b8f6b44342097a1dc66971b9db320437133
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,2,514,514,322,0.3735408560311284,7,15fd65f5a8bd16ab616779677bd4176432b6ea3ca76ab5b15b2f49bd9c7acaab
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,3,514,514,328,0.3618677042801557,5,17f198623fe80b8832335399f8f3e1c818b890865f80d24b7592010fe4b90915
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,4,514,514,323,0.3715953307392996,5,c94b070afd7996a3f67f9768ee3aeb71ad293210db694116dff3d08abe2c6f5d
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0,514,514,320,0.377431906614786,5,9c22d6052808bad454ff130aa2d3a3c01015d37ef24c934fa3192a498a31e38a
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,1,514,514,328,0.3618677042801557,5,c310b6c9390d3a7c06fd4a8822126b8f6b44342097a1dc66971b9db320437133
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,2,514,514,322,0.3735408560311284,7,15fd65f5a8bd16ab616779677bd4176432b6ea3ca76ab5b15b2f49bd9c7acaab
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,3,514,514,328,0.3618677042801557,5,17f198623fe80b8832335399f8f3e1c818b890865f80d24b7592010fe4b90915
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,4,514,514,323,0.3715953307392996,5,c94b070afd7996a3f67f9768ee3aeb71ad293210db694116dff3d08abe2c6f5d
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0,514,514,320,0.377431906614786,5,9c22d6052808bad454ff130aa2d3a3c01015d37ef24c934fa3192a498a31e38a
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,1,514,514,328,0.3618677042801557,5,c310b6c9390d3a7c06fd4a8822126b8f6b44342097a1dc66971b9db320437133
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,2,514,514,322,0.3735408560311284,7,15fd65f5a8bd16ab616779677bd4176432b6ea3ca76ab5b15b2f49bd9c7acaab
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,3,514,514,328,0.3618677042801557,5,17f198623fe80b8832335399f8f3e1c818b890865f80d24b7592010fe4b90915
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,4,514,514,323,0.3715953307392996,5,c94b070afd7996a3f67f9768ee3aeb71ad293210db694116dff3d08abe2c6f5d
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0,514,514,320,0.377431906614786,8,0417476ca6037a46da021f6417a756773ea7e600e4599ee72860bc25ba63777d
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,1,514,514,324,0.36964980544747084,5,1016836e127fedd5e185749ad0b6f94b4e70bdd8ef60c32779093add8334b297
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,2,514,514,310,0.39688715953307396,5,d17a09fc822115a47629891d534a3b61f8e07508da709968a5f11ca19f965c43
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,3,514,514,329,0.3599221789883269,6,062081f53042e490c7901512a5175648830104f8223a0a33a75801e00233bb3a
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,4,514,514,337,0.3443579766536965,5,992e68b769147685cb306afea33f36cb8083eecb45f4c21c6f9096772121fb69
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0,514,514,320,0.377431906614786,8,0417476ca6037a46da021f6417a756773ea7e600e4599ee72860bc25ba63777d
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,1,514,514,324,0.36964980544747084,5,1016836e127fedd5e185749ad0b6f94b4e70bdd8ef60c32779093add8334b297
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,2,514,514,310,0.39688715953307396,5,d17a09fc822115a47629891d534a3b61f8e07508da709968a5f11ca19f965c43
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,3,514,514,329,0.3599221789883269,6,062081f53042e490c7901512a5175648830104f8223a0a33a75801e00233bb3a
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,4,514,514,337,0.3443579766536965,5,992e68b769147685cb306afea33f36cb8083eecb45f4c21c6f9096772121fb69
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0,514,514,320,0.377431906614786,8,0417476ca6037a46da021f6417a756773ea7e600e4599ee72860bc25ba63777d
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,1,514,514,324,0.36964980544747084,5,1016836e127fedd5e185749ad0b6f94b4e70bdd8ef60c32779093add8334b297
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,2,514,514,310,0.39688715953307396,5,d17a09fc822115a47629891d534a3b61f8e07508da709968a5f11ca19f965c43
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,3,514,514,329,0.3599221789883269,6,062081f53042e490c7901512a5175648830104f8223a0a33a75801e00233bb3a
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,4,514,514,337,0.3443579766536965,5,992e68b769147685cb306afea33f36cb8083eecb45f4c21c6f9096772121fb69
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0,514,514,324,0.36964980544747084,5,fb530cb2e195634d5200578ce29ee919f4ed5149dc5267c98659dfea11b4bbbb
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,1,514,514,320,0.377431906614786,5,0c38fa80ccb76669c4dc3f3dbf7ff1afac59b12172a9bf2fbc5981280dd29f99
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,2,514,514,321,0.3754863813229572,6,8bd79e94fa602b449d2f623f49ccd13776315ac5aaa3297c3010f08840f10a45
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,3,514,514,327,0.3638132295719845,5,50f164bb51e93349bb1ec41050ad54b9186b377236b16bca6a858da16952f5b4
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,4,514,514,324,0.36964980544747084,5,898b3f7f42499582ea00f26dd363e3a0b1bffc54db7788214240a4ba58cfcc41
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0,514,514,324,0.36964980544747084,5,fb530cb2e195634d5200578ce29ee919f4ed5149dc5267c98659dfea11b4bbbb
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,1,514,514,320,0.377431906614786,5,0c38fa80ccb76669c4dc3f3dbf7ff1afac59b12172a9bf2fbc5981280dd29f99
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,2,514,514,321,0.3754863813229572,6,8bd79e94fa602b449d2f623f49ccd13776315ac5aaa3297c3010f08840f10a45
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,3,514,514,327,0.3638132295719845,5,50f164bb51e93349bb1ec41050ad54b9186b377236b16bca6a858da16952f5b4
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,4,514,514,324,0.36964980544747084,5,898b3f7f42499582ea00f26dd363e3a0b1bffc54db7788214240a4ba58cfcc41
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0,514,514,324,0.36964980544747084,5,fb530cb2e195634d5200578ce29ee919f4ed5149dc5267c98659dfea11b4bbbb
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,1,514,514,320,0.377431906614786,5,0c38fa80ccb76669c4dc3f3dbf7ff1afac59b12172a9bf2fbc5981280dd29f99
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,2,514,514,321,0.3754863813229572,6,8bd79e94fa602b449d2f623f49ccd13776315ac5aaa3297c3010f08840f10a45
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,3,514,514,327,0.3638132295719845,5,50f164bb51e93349bb1ec41050ad54b9186b377236b16bca6a858da16952f5b4
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,4,514,514,324,0.36964980544747084,5,898b3f7f42499582ea00f26dd363e3a0b1bffc54db7788214240a4ba58cfcc41
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0,514,514,347,0.3249027237354085,6,7270a4c4f835fd4162f3b6bc90f90f12540d255c60514c63ab777a4e7894fd59
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,1,514,514,319,0.37937743190661477,5,e525e49a788e11171ab7a446c834e197eb6d91c9fba8e983a60810b5382db7bb
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,2,514,514,334,0.35019455252918286,4,cf465cbc6fc4b40e6628ab35671409fdab51aa773df96914d6a41032de7fc566
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,3,514,514,331,0.3560311284046692,5,a583c08bc2d542e47ec6655a1940fea7cb7da43b65af68cc6ac46a0b9b0710ee
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,4,514,514,320,0.377431906614786,4,01e07e60a343b402c2cf657d16fc357e6d6254b78754e4cc839a5f2126feb746
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0,514,514,347,0.3249027237354085,6,7270a4c4f835fd4162f3b6bc90f90f12540d255c60514c63ab777a4e7894fd59
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,1,514,514,319,0.37937743190661477,5,e525e49a788e11171ab7a446c834e197eb6d91c9fba8e983a60810b5382db7bb
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,2,514,514,334,0.35019455252918286,4,cf465cbc6fc4b40e6628ab35671409fdab51aa773df96914d6a41032de7fc566
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,3,514,514,331,0.3560311284046692,5,a583c08bc2d542e47ec6655a1940fea7cb7da43b65af68cc6ac46a0b9b0710ee
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,4,514,514,320,0.377431906614786,4,01e07e60a343b402c2cf657d16fc357e6d6254b78754e4cc839a5f2126feb746
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0,514,514,347,0.3249027237354085,6,7270a4c4f835fd4162f3b6bc90f90f12540d255c60514c63ab777a4e7894fd59
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,1,514,514,319,0.37937743190661477,5,e525e49a788e11171ab7a446c834e197eb6d91c9fba8e983a60810b5382db7bb
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,2,514,514,334,0.35019455252918286,4,cf465cbc6fc4b40e6628ab35671409fdab51aa773df96914d6a41032de7fc566
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,3,514,514,331,0.3560311284046692,5,a583c08bc2d542e47ec6655a1940fea7cb7da43b65af68cc6ac46a0b9b0710ee
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,4,514,514,320,0.377431906614786,4,01e07e60a343b402c2cf657d16fc357e6d6254b78754e4cc839a5f2126feb746
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0,514,514,323,0.3715953307392996,6,b4c426a72942458a70bbe26684c9f3413db9ac4cf0fc50b55293124ef39ab9b7
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,1,514,514,321,0.3754863813229572,5,8e7a7763171679d4ac0edcb80b67e3405500d8754c6f094d5c37b11162922521
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,2,514,514,329,0.3599221789883269,5,3f8858fb6587a9a7fdb51c1d88ba08365044bb9961e9b290a82d0bd170654e89
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,3,514,514,330,0.357976653696498,5,dbac62b0869080588a4b2376f6f07d7e5a9d5c5eccd55e302bf296cd14ee8118
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,4,514,514,328,0.3618677042801557,6,1fc17565c30182e82d3dc4afa66049e22247b89c56c8421b0407d576dffb9ed8
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0,514,514,323,0.3715953307392996,6,b4c426a72942458a70bbe26684c9f3413db9ac4cf0fc50b55293124ef39ab9b7
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,1,514,514,321,0.3754863813229572,5,8e7a7763171679d4ac0edcb80b67e3405500d8754c6f094d5c37b11162922521
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,2,514,514,329,0.3599221789883269,5,3f8858fb6587a9a7fdb51c1d88ba08365044bb9961e9b290a82d0bd170654e89
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,3,514,514,330,0.357976653696498,5,dbac62b0869080588a4b2376f6f07d7e5a9d5c5eccd55e302bf296cd14ee8118
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,4,514,514,328,0.3618677042801557,6,1fc17565c30182e82d3dc4afa66049e22247b89c56c8421b0407d576dffb9ed8
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0,514,514,323,0.3715953307392996,6,b4c426a72942458a70bbe26684c9f3413db9ac4cf0fc50b55293124ef39ab9b7
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,1,514,514,321,0.3754863813229572,5,8e7a7763171679d4ac0edcb80b67e3405500d8754c6f094d5c37b11162922521
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,2,514,514,329,0.3599221789883269,5,3f8858fb6587a9a7fdb51c1d88ba08365044bb9961e9b290a82d0bd170654e89
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,3,514,514,330,0.357976653696498,5,dbac62b0869080588a4b2376f6f07d7e5a9d5c5eccd55e302bf296cd14ee8118
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,4,514,514,328,0.3618677042801557,6,1fc17565c30182e82d3dc4afa66049e22247b89c56c8421b0407d576dffb9ed8
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0,514,514,328,0.3618677042801557,5,b4ee36f636b2600f560b4f8cacd8930aae9b54150b9e64b92300ae0ab476b2b9
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,1,514,514,324,0.36964980544747084,5,ebbfe13e0776cfa4abe54624e8f9cce11adf19f7190cfc4434d88d5e147ea3ef
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,2,514,514,322,0.3735408560311284,6,8069fff44e43f7b0edbcc34c7fd6f127a90b928a0f50577d3561665586f494e2
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,3,514,514,329,0.3599221789883269,4,992b82e88bf2fac8679cb910c8c5794ad5f5dcf5514e519eb6e347598d506189
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,4,514,514,336,0.3463035019455253,5,06ee6887454deabc5f098932b819c26429bb19aa82b4cad7f1e8b389a0248bcc
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0,514,514,328,0.3618677042801557,5,b4ee36f636b2600f560b4f8cacd8930aae9b54150b9e64b92300ae0ab476b2b9
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,1,514,514,324,0.36964980544747084,5,ebbfe13e0776cfa4abe54624e8f9cce11adf19f7190cfc4434d88d5e147ea3ef
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,2,514,514,322,0.3735408560311284,6,8069fff44e43f7b0edbcc34c7fd6f127a90b928a0f50577d3561665586f494e2
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,3,514,514,329,0.3599221789883269,4,992b82e88bf2fac8679cb910c8c5794ad5f5dcf5514e519eb6e347598d506189
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,4,514,514,336,0.3463035019455253,5,06ee6887454deabc5f098932b819c26429bb19aa82b4cad7f1e8b389a0248bcc
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0,514,514,328,0.3618677042801557,5,b4ee36f636b2600f560b4f8cacd8930aae9b54150b9e64b92300ae0ab476b2b9
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,1,514,514,324,0.36964980544747084,5,ebbfe13e0776cfa4abe54624e8f9cce11adf19f7190cfc4434d88d5e147ea3ef
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,2,514,514,322,0.3735408560311284,6,8069fff44e43f7b0edbcc34c7fd6f127a90b928a0f50577d3561665586f494e2
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,3,514,514,329,0.3599221789883269,4,992b82e88bf2fac8679cb910c8c5794ad5f5dcf5514e519eb6e347598d506189
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,4,514,514,336,0.3463035019455253,5,06ee6887454deabc5f098932b819c26429bb19aa82b4cad7f1e8b389a0248bcc
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0,514,514,323,0.3715953307392996,4,6f0f4f174e0a154019da6bc89ee7e2b0b4eabe1615d9da0c31a2bcf1c196f2d0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,1,514,514,334,0.35019455252918286,6,b6276b4fddacffc50eb16e6717ea5d3a69544fdb77c148a5ed31c9472834f3ba
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,2,514,514,318,0.38132295719844356,5,7b3247f896dba3e64d18f32709d54a2c1dfc89035d67259e9cd7ed834b3e66ce
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,3,514,514,326,0.36575875486381326,5,78373e1ec750a5acfdd42d21cb5b60dafd8d6ab8b46242a10830befc8daa307b
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,4,514,514,322,0.3735408560311284,5,530e219f31966aabc734ab8f6e0bdede41c08bb7445505987ce03f08cdd73379
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0,514,514,323,0.3715953307392996,4,6f0f4f174e0a154019da6bc89ee7e2b0b4eabe1615d9da0c31a2bcf1c196f2d0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,1,514,514,334,0.35019455252918286,6,b6276b4fddacffc50eb16e6717ea5d3a69544fdb77c148a5ed31c9472834f3ba
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,2,514,514,318,0.38132295719844356,5,7b3247f896dba3e64d18f32709d54a2c1dfc89035d67259e9cd7ed834b3e66ce
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,3,514,514,326,0.36575875486381326,5,78373e1ec750a5acfdd42d21cb5b60dafd8d6ab8b46242a10830befc8daa307b
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,4,514,514,322,0.3735408560311284,5,530e219f31966aabc734ab8f6e0bdede41c08bb7445505987ce03f08cdd73379
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0,514,514,323,0.3715953307392996,4,6f0f4f174e0a154019da6bc89ee7e2b0b4eabe1615d9da0c31a2bcf1c196f2d0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,1,514,514,334,0.35019455252918286,6,b6276b4fddacffc50eb16e6717ea5d3a69544fdb77c148a5ed31c9472834f3ba
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,2,514,514,318,0.38132295719844356,5,7b3247f896dba3e64d18f32709d54a2c1dfc89035d67259e9cd7ed834b3e66ce
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,3,514,514,326,0.36575875486381326,5,78373e1ec750a5acfdd42d21cb5b60dafd8d6ab8b46242a10830befc8daa307b
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,4,514,514,322,0.3735408560311284,5,530e219f31966aabc734ab8f6e0bdede41c08bb7445505987ce03f08cdd73379
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0,514,514,327,0.3638132295719845,4,91741ba8288a1552c92c70e72a127980399ceb8487e8da9ba0b04f4294f7c543
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,1,514,514,320,0.377431906614786,6,287792c77c51cd66ee3245c9f1eab65fe25784c28e8b55924d495237a4a5826f
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,2,514,514,329,0.3599221789883269,5,bb188076746d357b9ccf52f7af92d7df126c65902ebe4055a8cf54e21edcf0ad
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,3,514,514,321,0.3754863813229572,6,7e8eadbf39a4616e46d5278b5c86810f6efb54d87a462c3217b922ce86876548
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,4,514,514,319,0.37937743190661477,5,465e0a4cf80e081e31999b76ffec23e64b3cd1768ed5e159ad64b3ad5d5a2551
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0,514,514,327,0.3638132295719845,4,91741ba8288a1552c92c70e72a127980399ceb8487e8da9ba0b04f4294f7c543
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,1,514,514,320,0.377431906614786,6,287792c77c51cd66ee3245c9f1eab65fe25784c28e8b55924d495237a4a5826f
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,2,514,514,329,0.3599221789883269,5,bb188076746d357b9ccf52f7af92d7df126c65902ebe4055a8cf54e21edcf0ad
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,3,514,514,321,0.3754863813229572,6,7e8eadbf39a4616e46d5278b5c86810f6efb54d87a462c3217b922ce86876548
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,4,514,514,319,0.37937743190661477,5,465e0a4cf80e081e31999b76ffec23e64b3cd1768ed5e159ad64b3ad5d5a2551
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0,514,514,327,0.3638132295719845,4,91741ba8288a1552c92c70e72a127980399ceb8487e8da9ba0b04f4294f7c543
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,1,514,514,320,0.377431906614786,6,287792c77c51cd66ee3245c9f1eab65fe25784c28e8b55924d495237a4a5826f
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,2,514,514,329,0.3599221789883269,5,bb188076746d357b9ccf52f7af92d7df126c65902ebe4055a8cf54e21edcf0ad
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,3,514,514,321,0.3754863813229572,6,7e8eadbf39a4616e46d5278b5c86810f6efb54d87a462c3217b922ce86876548
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,4,514,514,319,0.37937743190661477,5,465e0a4cf80e081e31999b76ffec23e64b3cd1768ed5e159ad64b3ad5d5a2551
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0,514,514,321,0.3754863813229572,5,35ea9fd0d59e3ebe03324c70c0be8de4c63ec072047504c99b82317d88c790b2
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,1,514,514,322,0.3735408560311284,5,09ee986cd13c7e07f5b5ee480bec10ee3c0b7dcacb98f1cc26854c6d38e99807
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,2,514,514,335,0.34824902723735407,6,ad1f7a2cc84b348df40dc3100b4e464a00b0cba7bb3b07714409b0eb64064d1d
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,3,514,514,328,0.3618677042801557,7,53356911731148f9aa78ca805902bf6eb6caffc9ab4e06c79f114e8e2f7bc954
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,4,514,514,330,0.357976653696498,6,180d9f50610fb8730b31f5b7e1d509cd6f22d441827fdc7d0bc60062ad73dcc1
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0,514,514,321,0.3754863813229572,5,35ea9fd0d59e3ebe03324c70c0be8de4c63ec072047504c99b82317d88c790b2
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,1,514,514,322,0.3735408560311284,5,09ee986cd13c7e07f5b5ee480bec10ee3c0b7dcacb98f1cc26854c6d38e99807
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,2,514,514,335,0.34824902723735407,6,ad1f7a2cc84b348df40dc3100b4e464a00b0cba7bb3b07714409b0eb64064d1d
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,3,514,514,328,0.3618677042801557,7,53356911731148f9aa78ca805902bf6eb6caffc9ab4e06c79f114e8e2f7bc954
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,4,514,514,330,0.357976653696498,6,180d9f50610fb8730b31f5b7e1d509cd6f22d441827fdc7d0bc60062ad73dcc1
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0,514,514,321,0.3754863813229572,5,35ea9fd0d59e3ebe03324c70c0be8de4c63ec072047504c99b82317d88c790b2
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,1,514,514,322,0.3735408560311284,5,09ee986cd13c7e07f5b5ee480bec10ee3c0b7dcacb98f1cc26854c6d38e99807
